PO NBR,Supplier,Order date,Due Date,Buyer,Remarks,Line,Item  Number,QtyOrder,UM
PC160071,PIZ00003  ,06-13-2016,1970-01-01,301367,SEA.F     ,1,EFDHV15D65T         ,31680,PC,
PC160071,PIZ00003  ,06-13-2016,1970-01-01,301367,SEA.F     ,2,EFDHV20D65T         ,8640,PC,
PC160071,PIZ00003  ,06-13-2016,1970-01-01,301367,SEA.F     ,3,EFDHV23D65T         ,3168,PC,
PC160071,PIZ00003  ,06-13-2016,1970-01-01,301367,SEA.F     ,4,EFDHV25D65T         ,149760,PC,
