PO NBR,Supplier,Order date,Due Date,Buyer,Bill To,Remarks,Line,Item  Number,QtyOrder,UM
PC170376,PIZ00006  ,12-22-2017,1970-01-01,301367,00038274,SEA.F     ,1,LDAHV3DH6A          ,3000,PC,
PC170376,PIZ00006  ,12-22-2017,1970-01-01,301367,00038274,SEA.F     ,2,LDAHV5DH6A          ,12000,PC,
