PO NBR,Supplier,Order date,Due Date,Buyer,Bill To,Remarks,Line,Item  Number,QtyOrder,UM
PC190630,PIZ00003  ,07-25-2019,1970-01-01,301367,00038274,SEA.F     ,1,EFDHV25D65T1        ,7680,PC,
PC190630,PIZ00003  ,07-25-2019,1970-01-01,301367,00038274,SEA.F     ,2,EFUHV18D65A3        ,50000,PC,
PC190630,PIZ00003  ,07-25-2019,1970-01-01,301367,00038274,SEA.F     ,3,LDAHV11DH7A         ,2000,PC,
PC190630,PIZ00003  ,07-25-2019,1970-01-01,301367,00038274,SEA.F     ,4,LDAHV13DH7A         ,3000,PC,
