PO NBR,Supplier,Order date,Due Date,Buyer,Remarks,Line,Item  Number,QtyOrder,UM
PLIC0065,PIZ00003  ,07-29-2015,,301367,SEA.F     ,1,EFDLV11D65L         ,300,PC,
PLIC0065,PIZ00003  ,07-29-2015,,301367,SEA.F     ,2,EFDLV15L27L         ,168,PC,
PLIC0065,PIZ00003  ,07-29-2015,,301367,SEA.F     ,3,EFDLV15D65L         ,4368,PC,
PLIC0065,PIZ00003  ,07-29-2015,,301367,SEA.F     ,4,EFDLV20L27L         ,408,PC,
PLIC0065,PIZ00003  ,07-29-2015,,301367,SEA.F     ,5,EFDLV20D65L         ,2688,PC,
PLIC0065,PIZ00003  ,07-29-2015,,301367,SEA.F     ,6,EFDLV23L27L         ,444,PC,
PLIC0065,PIZ00003  ,07-29-2015,,301367,SEA.F     ,7,EFDLV23D65L         ,2196,PC,
PLIC0065,PIZ00003  ,07-29-2015,,301367,SEA.F     ,8,EFDLV25D65L         ,1500,PC,
