PO NBR,Supplier,Order date,Due Date,Buyer,Remarks,Line,Item  Number,QtyOrder,UM
PLIC0016,PIZ00003  ,05-24-2015,,301367,SEA.F     ,1,EFDHV25D65A         ,5952,PC,
PLIC0016,PIZ00003  ,05-24-2015,,301367,SEA.F     ,2,EFDHV15D65A         ,7200,PC,
PLIC0016,PIZ00003  ,05-24-2015,,301367,SEA.F     ,3,EFDHV20D65A         ,3840,PC,
PLIC0016,PIZ00003  ,05-24-2015,,301367,SEA.F     ,4,EFDHV5D65A          ,2400,PC,
PLIC0016,PIZ00003  ,05-24-2015,,301367,SEA.F     ,5,EFDHV5L27A          ,2400,PC,
PLIC0016,PIZ00003  ,05-24-2015,,301367,SEA.F     ,6,EFDHV8L27A          ,1152,PC,
