PO NBR,Supplier,Order date,Due Date,Buyer,Bill To,Remarks,Line,Item  Number,QtyOrder,UM
PC170246,PIZ00003  ,03-30-2017,1970-01-01,301367,00038274,SEA.F     ,1,EFDHV20D65T1        ,5952,PC,
PC170246,PIZ00003  ,03-30-2017,1970-01-01,301367,00038274,SEA.F     ,2,EFDHV23D65T1        ,3936,PC,
PC170246,PIZ00003  ,03-30-2017,1970-01-01,301367,00038274,SEA.F     ,3,EFDHV25L27T         ,960,PC,
PC170246,PIZ00003  ,03-30-2017,1970-01-01,301367,00038274,SEA.F     ,4,EFUHV23D65A         ,8500,PC,
