PO NBR,Supplier,Order date,Due Date,Buyer,Remarks,Line,Item  Number,QtyOrder,UM
PLIC0036,PIZ00003  ,06-06-2015,,301367,SEA.F     ,1,EFDLV11D65L         ,492,PC,
PLIC0036,PIZ00003  ,06-06-2015,,301367,SEA.F     ,2,EFDLV15L27LC        ,492,PC,
PLIC0036,PIZ00003  ,06-06-2015,,301367,SEA.F     ,3,EFDLV25D65L         ,636,PC,
PLIC0036,PIZ00003  ,06-06-2015,,301367,SEA.F     ,4,EFDLV11D65L         ,492,PC,
PLIC0036,PIZ00003  ,06-06-2015,,301367,SEA.F     ,5,EFDLV15L27LC        ,492,PC,
PLIC0036,PIZ00003  ,06-06-2015,,301367,SEA.F     ,6,EFDLV25D65L         ,636,PC,
