PO NBR,Supplier,Order date,Due Date,Buyer,Remarks,Line,Item  Number,QtyOrder,UM
PLIC0039,PIZ00003  ,05-24-2015,1970-01-01,301367,SEA.F     ,1,EFDHV11D65L         ,2040,PC,
PLIC0039,PIZ00003  ,05-24-2015,1970-01-01,301367,SEA.F     ,2,EFDHV11L27L         ,1200,PC,
PLIC0039,PIZ00003  ,05-24-2015,1970-01-01,301367,SEA.F     ,3,EFDHV20L27L         ,2196,PC,
PLIC0039,PIZ00003  ,05-24-2015,1970-01-01,301367,SEA.F     ,4,EFDHV23L27L         ,1140,PC,
PLIC0039,PIZ00003  ,05-24-2015,1970-01-01,301367,SEA.F     ,5,EFDHV25L27L         ,1200,PC,
PLIC0039,PIZ00003  ,05-24-2015,1970-01-01,301367,SEA.F     ,6,EFDHV8D65L          ,1500,PC,
PLIC0039,PIZ00003  ,05-24-2015,1970-01-01,301367,SEA.F     ,7,EFDHV8L27L          ,1500,PC,
PLIC0039,PIZ00003  ,05-24-2015,1970-01-01,301367,SEA.F     ,8,EFUHV14L27L         ,400,PC,
