PO NBR,Supplier,Order date,Due Date,Buyer,Remarks,Line,Item  Number,QtyOrder,UM
PC160039,PIZ00003  ,04-27-2016,,301367,SEA.F     ,1,EFDHV25D65T         ,45024,PC,
PC160039,PIZ00003  ,04-27-2016,,301367,SEA.F     ,2,EFUHV18D65A         ,10000,PC,
