PO NBR,Supplier,Order date,Due Date,Buyer,Bill To,Remarks,Line,Item  Number,QtyOrder,UM
PC190589,PIZ00003  ,04-24-2019,1970-01-01,301367,00038274,SEA.F     ,1,EFUHV18L27A3        ,2200,PC,
