PO NBR,Supplier,Order date,Due Date,Buyer,Bill To,Remarks,Line,Item  Number,QtyOrder,UM
PC170314,PIZ00003  ,08-14-2017,1970-01-01,301367,00038274,SEA.F     ,1,LDAHV12LH5T         ,5500,PC,
PC170314,PIZ00003  ,08-14-2017,1970-01-01,301367,00038274,SEA.F     ,2,LDAHV15LH5T         ,3000,PC,
PC170314,PIZ00003  ,08-14-2017,1970-01-01,301367,00038274,SEA.F     ,3,LDAHV5DH6A          ,13000,PC,
PC170314,PIZ00003  ,08-14-2017,1970-01-01,301367,00038274,SEA.F     ,4,LDAHV9DH6A          ,4000,PC,
PC170314,PIZ00003  ,08-14-2017,1970-01-01,301367,00038274,SEA.F     ,5,LDAHV9LH6A          ,1000,PC,
