PO NBR,Supplier,Order date,Due Date,Buyer,Bill To,Remarks,Line,Item  Number,QtyOrder,UM
PC180410,PIZ00006  ,03-09-2018,1970-01-01,301367,00038274,SEA.F     ,1,LDAHV3DH6A          ,11000,PC,
PC180410,PIZ00006  ,03-09-2018,1970-01-01,301367,00038274,SEA.F     ,2,LDAHV5DH6A          ,11000,PC,
PC180410,PIZ00006  ,03-09-2018,1970-01-01,301367,00038274,SEA.F     ,3,LDAHV7DH6A          ,6300,PC,
PC180410,PIZ00006  ,03-09-2018,1970-01-01,301367,00038274,SEA.F     ,4,LDAHV9DH6A          ,6200,PC,
