PO NBR,Supplier,Order date,Due Date,Buyer,Bill To,Remarks,Line,Item  Number,QtyOrder,UM
PC170222,PIZ00003  ,02-24-2017,1970-01-01,301367,00038274,SEA.F     ,1,LDAHV5DH6A          ,19800,PC,
PC170222,PIZ00003  ,02-24-2017,1970-01-01,301367,00038274,SEA.F     ,2,LDAHV7DH6A          ,51700,PC,
PC170222,PIZ00003  ,02-24-2017,1970-01-01,301367,00038274,SEA.F     ,3,LDAHV7LH6A          ,2520,PC,
PC170222,PIZ00003  ,02-24-2017,1970-01-01,301367,00038274,SEA.F     ,4,LDAHV9DH6A          ,27900,PC,
