PO NBR,Supplier,Order date,Due Date,Buyer,Bill To,Remarks,Line,Item  Number,QtyOrder,UM
PC180511,PIZ00003  ,10-03-2018,1970-01-01,301367,00038274,SEA.F     ,1,EFUHV18D65A3        ,20000,PC,
