PO NBR,Supplier,Order date,Due Date,Buyer,Bill To,Remarks,Line,Item  Number,QtyOrder,UM
PC160161,PIZ00003  ,11-25-2016,1970-01-01,301367,00038274,SEA.F     ,1,EFDHV25D65T         ,107424,PC,
PC160161,PIZ00003  ,11-25-2016,1970-01-01,301367,00038274,SEA.F     ,2,EFDHV25L27T         ,1920,PC,
PC160161,PIZ00003  ,11-25-2016,1970-01-01,301367,00038274,SEA.F     ,3,EFDHV42D65A         ,3000,PC,
PC160161,PIZ00003  ,11-25-2016,1970-01-01,301367,00038274,SEA.F     ,4,EFU11E652V          ,3000,PC,
