PO NBR,Supplier,Order date,Due Date,Buyer,Bill To,Remarks,Line,Item  Number,QtyOrder,UM
PC180530,PIZ00003  ,11-10-2018,1970-01-01,301367,00038274,SEA.F     ,1,EFUHV11D65A         ,6000,PC,
PC180530,PIZ00003  ,11-10-2018,1970-01-01,301367,00038274,SEA.F     ,2,EFUHV23D65A3        ,6000,PC,
PC180530,PIZ00003  ,11-10-2018,1970-01-01,301367,00038274,SEA.F     ,3,EFUHV8D65A          ,6000,PC,
PC180530,PIZ00003  ,11-10-2018,1970-01-01,301367,00038274,SEA.F     ,4,LDAHV12DH5T         ,10000,PC,
PC180530,PIZ00003  ,11-10-2018,1970-01-01,301367,00038274,SEA.F     ,5,LDAHV15DH5T         ,7000,PC,
PC180530,PIZ00003  ,11-10-2018,1970-01-01,301367,00038274,SEA.F     ,6,LDAHV3DH6A          ,5000,PC,
PC180530,PIZ00003  ,11-10-2018,1970-01-01,301367,00038274,SEA.F     ,7,LDAHV5DH6A          ,5000,PC,
PC180530,PIZ00003  ,11-10-2018,1970-01-01,301367,00038274,SEA.F     ,8,LDAHV7DH6A          ,5000,PC,
PC180530,PIZ00003  ,11-10-2018,1970-01-01,301367,00038274,SEA.F     ,9,LDAHV9DH6A          ,200,PC,
