PO NBR,Supplier,Order date,Due Date,Buyer,Bill To,Remarks,Line,Item  Number,QtyOrder,UM
PC190645,PIZ00003  ,09-11-2019,1970-01-01,301367,00038274,SEA.F     ,1,LDAHV11DH7A         ,3000,PC,
PC190645,PIZ00003  ,09-11-2019,1970-01-01,301367,00038274,SEA.F     ,2,LDAHV13DH7A         ,5000,PC,
