PO NBR,Supplier,Order date,Due Date,Buyer,Remarks,Line,Item  Number,QtyOrder,UM
PLIC0243,PIZ00003  ,01-18-2016,,301367,SEA.F     ,1,EFDHV15D65T         ,96,PC,
PLIC0243,PIZ00003  ,01-18-2016,,301367,SEA.F     ,2,EFDHV23D65T         ,96,PC,
PLIC0243,PIZ00003  ,01-18-2016,,301367,SEA.F     ,3,EFDHV32D65A         ,24,PC,
