PO NBR,Supplier,Order date,Due Date,Buyer,Bill To,Remarks,Line,Item  Number,QtyOrder,UM
PC180413,PIZ00003  ,03-02-2018,1970-01-01,301367,00038274,SEA.F     ,1,LDAHV5DH6A          ,4000,PC,
