PO NBR,Supplier,Order date,Due Date,Buyer,Bill To,Remarks,Line,Item  Number,QtyOrder,UM
PC170316,PIZ00003  ,08-08-2017,1970-01-01,301367,00038274,AIR.F     ,1,EFDHV15L27T1        ,2016,PC,
PC170316,PIZ00003  ,08-08-2017,1970-01-01,301367,00038274,AIR.F     ,2,EFU14E652V1         ,17500,PC,
PC170316,PIZ00003  ,08-08-2017,1970-01-01,301367,00038274,AIR.F     ,3,EFUHV18D65A         ,2000,PC,
