PO NBR,Supplier,Order date,Due Date,Buyer,Remarks,Line,Item  Number,QtyOrder,UM
PLIC0216,PIZ00003  ,01-05-2016,,301367,SEA.F     ,1,EFDHV20D65L         ,1000,PC,
PLIC0216,PIZ00003  ,01-05-2016,,301367,SEA.F     ,2,EFDHV25D65L         ,3000,PC,
