PO NBR,Supplier,Order date,Due Date,Buyer,Remarks,Line,Item  Number,QtyOrder,UM
PLIC0027,PIZ00003  ,05-02-2015,2015-05-10,301367,SEA.F     ,1,EFDHV20D65A         ,1440,PC,
PLIC0027,PIZ00003  ,05-02-2015,2015-05-10,301367,SEA.F     ,2,EFDHV23D65A         ,1152,PC,
PLIC0027,PIZ00003  ,05-02-2015,2015-05-10,301367,SEA.F     ,3,EFDHV25D65A         ,20064,PC,
