PO NBR,Supplier,Order date,Due Date,Buyer,Remarks,Line,Item  Number,QtyOrder,UM
PLIC0079,PIZ00003  ,08-23-2015,1970-01-01,301367,SEA.F     ,1,EFDHV8D65L          ,3600,PC,
PLIC0079,PIZ00003  ,08-23-2015,1970-01-01,301367,SEA.F     ,2,EFDHV8L27L          ,3600,PC,
