PO NBR,Supplier,Order date,Due Date,Buyer,Bill To,Remarks,Line,Item  Number,QtyOrder,UM
PC170382,PIZ00003  ,12-08-2017,1970-01-01,301367,00038274,AIR.F     ,1,LDAHV12DH5T         ,10000,PC,
PC170382,PIZ00003  ,12-08-2017,1970-01-01,301367,00038274,AIR.F     ,2,LDAHV15DH5T         ,8800,PC,
