PO NBR,Supplier,Order date,Due Date,Buyer,Remarks,Line,Item  Number,QtyOrder,UM
PLIC0060,PIZ00003  ,06-24-2015,2015-07-10,301367,SEA.F     ,1,EFU18E652V          ,300,PC,
PLIC0060,PIZ00003  ,06-24-2015,2015-07-10,301367,SEA.F     ,2,EFU8E652V           ,300,PC,
