PO NBR,Supplier,Order date,Due Date,Buyer,Bill To,Remarks,Line,Item  Number,QtyOrder,UM
PC180471,PIZ00003  ,07-26-2018,1970-01-01,301367,00038274,SEA.F     ,1,LDAHV9DH6T          ,19000,PC,
