PO NBR,Supplier,Order date,Due Date,Buyer,Remarks,Line,Item  Number,QtyOrder,UM
PLIC0288,PLI00004  ,03-16-2016,,301367,SEA.F     ,1,EFD19E65HD3A        ,2400,PC,
PLIC0288,PLI00004  ,03-16-2016,,301367,SEA.F     ,2,EFD11E65HD3A2       ,2400,PC,
PLIC0288,PLI00004  ,03-16-2016,,301367,SEA.F     ,3,EFD14E65HD3A2       ,2280,PC,
PLIC0288,PLI00004  ,03-16-2016,,301367,SEA.F     ,4,EFD8E65HD3A2        ,2400,PC,
