PO NBR,Supplier,Order date,Due Date,Buyer,Remarks,Line,Item  Number,QtyOrder,UM
PLIC0050,PIZ00003  ,07-10-2015,,301367,SEA.F     ,1,EFU11E272V          ,1200,PC,
PLIC0050,PIZ00003  ,07-10-2015,,301367,SEA.F     ,2,EFU11E652V          ,1200,PC,
PLIC0050,PIZ00003  ,07-10-2015,,301367,SEA.F     ,3,EFU14E272V          ,1200,PC,
PLIC0050,PIZ00003  ,07-10-2015,,301367,SEA.F     ,4,EFU14E652V          ,600,PC,
PLIC0050,PIZ00003  ,07-10-2015,,301367,SEA.F     ,5,EFU18E652V          ,1200,PC,
PLIC0050,PIZ00003  ,07-10-2015,,301367,SEA.F     ,6,EFU5E282V           ,1200,PC,
PLIC0050,PIZ00003  ,07-10-2015,,301367,SEA.F     ,7,EFU8E272V           ,600,PC,
PLIC0050,PIZ00003  ,07-10-2015,,301367,SEA.F     ,8,EFU8E652V           ,1200,PC,
