PO NBR,Supplier,Order date,Due Date,Buyer,Bill To,Remarks,Line,Item  Number,QtyOrder,UM
PC180473,PESGMFID  ,09-17-2018,1970-01-01,301367,00038274,SEA.F     ,1,LDR400N             ,500,PC,
