PO NBR,Supplier,Order date,Due Date,Buyer,Remarks,Line,Item  Number,QtyOrder,UM
PLIC0056,PIZ00003  ,06-22-2015,2015-07-20,301367,SEA.F     ,1,EFDHV15D65BE        ,4800,PC,
PLIC0056,PIZ00003  ,06-22-2015,2015-07-20,301367,SEA.F     ,2,EFDHV15D65E         ,4800,PC,
PLIC0056,PIZ00003  ,06-22-2015,2015-07-20,301367,SEA.F     ,3,EFDHV15L27BE        ,6432,PC,
PLIC0056,PIZ00003  ,06-22-2015,2015-07-20,301367,SEA.F     ,4,EFDHV15L27E         ,6432,PC,
PLIC0056,PIZ00003  ,06-22-2015,2015-07-20,301367,SEA.F     ,5,EFDHV23D65BE        ,3552,PC,
PLIC0056,PIZ00003  ,06-22-2015,2015-07-20,301367,SEA.F     ,6,EFDHV23D65E         ,5952,PC,
PLIC0056,PIZ00003  ,06-22-2015,2015-07-20,301367,SEA.F     ,7,EFDHV23L27BE        ,4800,PC,
PLIC0056,PIZ00003  ,06-22-2015,2015-07-20,301367,SEA.F     ,8,EFDHV23L27E         ,3552,PC,
