PO NBR,Supplier,Order date,Due Date,Buyer,Bill To,Remarks,Line,Item  Number,QtyOrder,UM
PC160147,PIZ00003  ,10-24-2016,1970-01-01,301367,00038274,SEA.F     ,1,EFDHV25D65T         ,43200,PC,
PC160147,PIZ00003  ,10-24-2016,1970-01-01,301367,00038274,SEA.F     ,2,EFDHV25L27T         ,4320,PC,
PC160147,PIZ00003  ,10-24-2016,1970-01-01,301367,00038274,SEA.F     ,3,EFDHV42D65A         ,816,PC,
PC160147,PIZ00003  ,10-24-2016,1970-01-01,301367,00038274,SEA.F     ,4,EFU11E652V          ,2700,PC,
