PO NBR,Supplier,Order date,Due Date,Buyer,Remarks,Line,Item  Number,QtyOrder,UM
PC160078,PIL00006  ,06-22-2016,,301367,SEA.F     ,1,FL20SS.D/18G        ,5025,PC,
PC160078,PIL00006  ,06-22-2016,,301367,SEA.F     ,2,FL40SS.D/36G        ,52025,PC,
