PO NBR,Supplier,Order date,Due Date,Buyer,Bill To,Remarks,Line,Item  Number,QtyOrder,UM
PC170368,PIZ00006  ,12-24-2017,,301367,00038274,SEA.F     ,1,LDAHV10LG4A1        ,250,PC,
PC170368,PIZ00006  ,12-24-2017,,301367,00038274,SEA.F     ,2,LDAHV7LG4A1         ,250,PC,
PC170368,PIZ00006  ,12-24-2017,,301367,00038274,SEA.F     ,3,LDAHV10LG4BA        ,250,PC,
