PO NBR,Supplier,Order date,Due Date,Buyer,Bill To,Remarks,Line,Item  Number,QtyOrder,UM
PC170353,PIZ00003  ,11-18-2017,1970-01-01,301367,00038274,SEA.F     ,1,EFUHV14D65A         ,8000,PC,
PC170353,PIZ00003  ,11-18-2017,1970-01-01,301367,00038274,SEA.F     ,2,EFUHV11D65A         ,10000,PC,
PC170353,PIZ00003  ,11-18-2017,1970-01-01,301367,00038274,SEA.F     ,3,EFUHV8D65A          ,8000,PC,
