PO NBR,Supplier,Order date,Due Date,Buyer,Bill To,Remarks,Line,Item  Number,QtyOrder,UM
PC180395,PIZ00003  ,01-27-2018,1970-01-01,301367,00038274,SEA.F     ,1,EFDHV32D65A         ,984,PC,
PC180395,PIZ00003  ,01-27-2018,1970-01-01,301367,00038274,SEA.F     ,2,EFDHV42D65A         ,8976,PC,
PC180395,PIZ00003  ,01-27-2018,1970-01-01,301367,00038274,SEA.F     ,3,EFUHV23D65A         ,2000,PC,
