PO NBR,Supplier,Order date,Due Date,Buyer,Bill To,Remarks,Line,Item  Number,QtyOrder,UM
PC170274,PIZ00006  ,06-23-2017,,301367,00038274,SEA.F     ,1,LDAHV7DG4A1         ,500,PC,
PC170274,PIZ00006  ,06-23-2017,,301367,00038274,SEA.F     ,2,LDAHV7DG4BA         ,250,PC,
PC170274,PIZ00006  ,06-23-2017,,301367,00038274,SEA.F     ,3,LDAHV8DG4A1         ,250,PC,
PC170274,PIZ00006  ,06-23-2017,,301367,00038274,SEA.F     ,4,LDAHV8DG4BA         ,250,PC,
