PO NBR,Supplier,Order date,Due Date,Buyer,Remarks,Line,Item  Number,QtyOrder,UM
PLIC0100,PIZ00003  ,10-24-2015,2015-11-10,301367,SEA.F     ,1,EFDHV32D65A         ,4800,PC,
PLIC0100,PIZ00003  ,10-24-2015,2015-11-10,301367,SEA.F     ,2,EFDHV42D65A         ,4800,PC,
