PO NBR,Supplier,Order date,Due Date,Buyer,Remarks,Line,Item  Number,QtyOrder,UM
PLIC0282,PIZ00003  ,03-16-2016,,301367,SEA.F     ,1,EFU11E652V          ,600,PC,
PLIC0282,PIZ00003  ,03-16-2016,,301367,SEA.F     ,2,EFU8E272V           ,600,PC,
