PO NBR,Supplier,Order date,Due Date,Buyer,Bill To,Remarks,Line,Item  Number,QtyOrder,UM
PC170330,PIZ00003  ,09-22-2017,1970-01-01,301367,00038274,SEA.F     ,1,LDAHV15LH5T         ,2000,PC,
