PO NBR,Supplier,Order date,Due Date,Buyer,Bill To,Remarks,Line,Item  Number,QtyOrder,UM
PC180536,PIZ00003  ,12-24-2018,1970-01-01,301367,00038274,SEA.F     ,1,EFUHV18D65A3        ,20000,PC,
PC180536,PIZ00003  ,12-24-2018,1970-01-01,301367,00038274,SEA.F     ,2,EFUHV23D65A3        ,1000,PC,
