PO NBR,Supplier,Order date,Due Date,Buyer,Remarks,Line,Item  Number,QtyOrder,UM
PLIC0059,PIZ00003  ,06-30-2015,,301367,SEA.F     ,1,EFDHV32D65A         ,9984,PC,
PLIC0059,PIZ00003  ,06-30-2015,,301367,SEA.F     ,2,EFUHV18L27A         ,8000,PC,
PLIC0059,PIZ00003  ,06-30-2015,,301367,SEA.F     ,3,EFUHV23D65A         ,80000,PC,
PLIC0059,PIZ00003  ,06-30-2015,,301367,SEA.F     ,4,EFUHV23L27A         ,8000,PC,
