PO NBR,Supplier,Order date,Due Date,Buyer,Remarks,Line,Item  Number,QtyOrder,UM
PLIC0053,PIZ00003  ,06-10-2015,,301367,AIR.F     ,1,EFUHV18L27M         ,20,PC,
PLIC0053,PIZ00003  ,06-10-2015,,301367,AIR.F     ,2,EFUHV18D65M         ,20,PC,
PLIC0053,PIZ00003  ,06-10-2015,,301367,AIR.F     ,3,EFUHV23L27M         ,20,PC,
PLIC0053,PIZ00003  ,06-10-2015,,301367,AIR.F     ,4,EFUHV23D65M         ,20,PC,
PLIC0053,PIZ00003  ,06-10-2015,,301367,AIR.F     ,5,EFDHV32D65A         ,18,PC,
PLIC0053,PIZ00003  ,06-10-2015,,301367,AIR.F     ,6,EFDHV42D65A         ,18,PC,
