PO NBR,Supplier,Order date,Due Date,Buyer,Bill To,Remarks,Line,Item  Number,QtyOrder,UM
PC170296,PIZ00003  ,07-14-2017,1970-01-01,301367,00038274,SEA.F     ,1,EFDHV15D65T1        ,3936,PC,
PC170296,PIZ00003  ,07-14-2017,1970-01-01,301367,00038274,SEA.F     ,2,EFDHV15L27T1        ,2976,PC,
PC170296,PIZ00003  ,07-14-2017,1970-01-01,301367,00038274,SEA.F     ,3,EFU14E652V1         ,5000,PC,
