PO NBR,Supplier,Order date,Due Date,Buyer,Remarks,Line,Item  Number,QtyOrder,UM
PLIC0043,PIZ00003  ,05-21-2015,1970-01-01,301367,SEA.F     ,1,EFDLV11D65L         ,300,PC,
PLIC0043,PIZ00003  ,05-21-2015,1970-01-01,301367,SEA.F     ,2,EFDLV15D65L         ,672,PC,
PLIC0043,PIZ00003  ,05-21-2015,1970-01-01,301367,SEA.F     ,3,EFDLV15L27L         ,192,PC,
PLIC0043,PIZ00003  ,05-21-2015,1970-01-01,301367,SEA.F     ,4,EFDLV20L27L         ,468,PC,
PLIC0043,PIZ00003  ,05-21-2015,1970-01-01,301367,SEA.F     ,5,EFDLV23D65L         ,1944,PC,
PLIC0043,PIZ00003  ,05-21-2015,1970-01-01,301367,SEA.F     ,6,EFDLV23L27L         ,336,PC,
PLIC0043,PIZ00003  ,05-21-2015,1970-01-01,301367,SEA.F     ,7,EFDLV25D65L         ,1920,PC,
