PO NBR,Supplier,Order date,Due Date,Buyer,Bill To,Remarks,Line,Item  Number,QtyOrder,UM
PC180490,PIZ00003  ,10-07-2018,1970-01-01,301367,00038274,SEA.F     ,1,EFDHV15D65T1        ,5000,PC,
PC180490,PIZ00003  ,10-07-2018,1970-01-01,301367,00038274,SEA.F     ,2,EFDHV15L27T1        ,980,PC,
PC180490,PIZ00003  ,10-07-2018,1970-01-01,301367,00038274,SEA.F     ,3,EFDHV23D65T1        ,192,PC,
PC180490,PIZ00003  ,10-07-2018,1970-01-01,301367,00038274,SEA.F     ,4,EFDHV25D65T         ,30000,PC,
PC180490,PIZ00003  ,10-07-2018,1970-01-01,301367,00038274,SEA.F     ,5,EFDHV42D65A         ,984,PC,
PC180490,PIZ00003  ,10-07-2018,1970-01-01,301367,00038274,SEA.F     ,6,EFU14E652V1         ,5000,PC,
PC180490,PIZ00003  ,10-07-2018,1970-01-01,301367,00038274,SEA.F     ,7,EFUHV23D65A         ,100,PC,
