PO NBR,Supplier,Order date,Due Date,Buyer,Bill To,Remarks,Line,Item  Number,QtyOrder,UM
PC190602,PIZ00003  ,05-02-2019,1970-01-01,301367,00038274,SEA.F     ,1,EFUHV14D65A         ,2000,PC,
