PO NBR,Supplier,Order date,Due Date,Buyer,Bill To,Remarks,Line,Item  Number,QtyOrder,UM
PC170308,PIZ00003  ,07-30-2017,1970-01-01,301367,00038274,SEA.F     ,1,EFDHV11D65T         ,1992,PC,
PC170308,PIZ00003  ,07-30-2017,1970-01-01,301367,00038274,SEA.F     ,2,EFDHV25D65T         ,20064,PC,
