PO NBR,Supplier,Order date,Due Date,Buyer,Bill To,Remarks,Line,Item  Number,QtyOrder,UM
PC180539,PIZ00003  ,12-23-2018,1970-01-01,301367,00038274,SEA.F     ,1,LDAHV23DH5T         ,3600,PC,
PC180539,PIZ00003  ,12-23-2018,1970-01-01,301367,00038274,SEA.F     ,2,LDMHV3L30MG5T       ,1980,PC,
PC180539,PIZ00003  ,12-23-2018,1970-01-01,301367,00038274,SEA.F     ,3,LDMHV4L30MG5T       ,1740,PC,
