PO NBR,Supplier,Order date,Due Date,Buyer,Remarks,Line,Item  Number,QtyOrder,UM
PLIC0099,PIZ00003  ,10-24-2015,2015-11-10,301367,SEA.F     ,1,EFU11E272V          ,1200,PC,
PLIC0099,PIZ00003  ,10-24-2015,2015-11-10,301367,SEA.F     ,2,EFU14E272V          ,1200,PC,
PLIC0099,PIZ00003  ,10-24-2015,2015-11-10,301367,SEA.F     ,3,EFU14E652V          ,600,PC,
PLIC0099,PIZ00003  ,10-24-2015,2015-11-10,301367,SEA.F     ,4,EFU18E652V          ,2400,PC,
PLIC0099,PIZ00003  ,10-24-2015,2015-11-10,301367,SEA.F     ,5,EFU5E282V           ,1200,PC,
PLIC0099,PIZ00003  ,10-24-2015,2015-11-10,301367,SEA.F     ,6,EFU8E272V           ,600,PC,
