PO NBR,Supplier,Order date,Due Date,Buyer,Bill To,Remarks,Line,Item  Number,QtyOrder,UM
PC160144,PIZ00003  ,09-23-2016,1970-01-01,301367,00038274,SEA.F     ,1,LDTHV35DGNA         ,6,PC,
