PO NBR,Supplier,Order date,Due Date,Buyer,Bill To,Remarks,Line,Item  Number,QtyOrder,UM
PC180510,PIZ00003  ,10-25-2018,1970-01-01,301367,00038274,SEA.F     ,1,EFUHV18D65A3        ,15000,PC,
PC180510,PIZ00003  ,10-25-2018,1970-01-01,301367,00038274,SEA.F     ,2,LDAHV13LH7A         ,2000,PC,
PC180510,PIZ00003  ,10-25-2018,1970-01-01,301367,00038274,SEA.F     ,3,LDAHV15LH7A         ,2000,PC,
