PO NBR,Supplier,Order date,Due Date,Buyer,Bill To,Remarks,Line,Item  Number,QtyOrder,UM
PC190580,PIZ00003  ,03-20-2019,1970-01-01,301367,00038274,SEA.F     ,1,LDAHV9LH6T          ,1000,PC,
