PO NBR,Supplier,Order date,Due Date,Buyer,Remarks,Line,Item  Number,QtyOrder,UM
PLIC0213,PIZ00003  ,01-05-2016,,301367,SEA.F     ,1,EFDHV15D65M         ,1000,PC,
PLIC0213,PIZ00003  ,01-05-2016,,301367,SEA.F     ,2,EFDHV20D65M         ,2000,PC,
PLIC0213,PIZ00003  ,01-05-2016,,301367,SEA.F     ,3,EFDHV23D65M         ,3000,PC,
