PO NBR,Supplier,Order date,Due Date,Buyer,Bill To,Remarks,Line,Item  Number,QtyOrder,UM
PC180426,PIZ00003  ,04-28-2018,1970-01-01,301367,00038274,SEA.F     ,1,LDAHV12DH5T         ,7000,PC,
PC180426,PIZ00003  ,04-28-2018,1970-01-01,301367,00038274,SEA.F     ,2,LDAHV15DH5T         ,6000,PC,
