PO NBR,Supplier,Order date,Due Date,Buyer,Remarks,Line,Item  Number,QtyOrder,UM
PLIC0021,PIZ00003  ,04-18-2015,2015-05-01,301367,SEA.F     ,1,EFDHV20L27A         ,672,PC,
PLIC0021,PIZ00003  ,04-18-2015,2015-05-01,301367,SEA.F     ,2,EFDHV8D65A          ,384,PC,
PLIC0021,PIZ00003  ,04-18-2015,2015-05-01,301367,SEA.F     ,3,EFDHV8L27A          ,768,PC,
