PO NBR,Supplier,Order date,Due Date,Buyer,Remarks,Line,Item  Number,QtyOrder,UM
PLIC0051,PIZ00003  ,08-10-2015,,301367,SEA.F     ,1,EFDHV32D65A         ,9600,PC,
PLIC0051,PIZ00003  ,08-10-2015,,301367,SEA.F     ,2,EFDHV42D65A         ,9600,PC,
