PO NBR,Supplier,Order date,Due Date,Buyer,Bill To,Remarks,Line,Item  Number,QtyOrder,UM
PC170307,PIZ00003  ,07-30-2017,1970-01-01,301367,00038274,SEA.F     ,1,LDAHV3LH6A          ,4500,PC,
