PO NBR,Supplier,Order date,Due Date,Buyer,Remarks,Line,Item  Number,QtyOrder,UM
PLIC0091,PIZ00003  ,09-07-2015,2015-09-20,301367,SEA.F     ,1,EFDHV25D65A         ,15936,PC,
PLIC0091,PIZ00003  ,09-07-2015,2015-09-20,301367,SEA.F     ,2,EFU18E272V          ,5000,PC,
PLIC0091,PIZ00003  ,09-07-2015,2015-09-20,301367,SEA.F     ,3,EFU18E652V          ,25000,PC,
