PO NBR,Supplier,Order date,Due Date,Buyer,Remarks,Line,Item  Number,QtyOrder,UM
PLIC0025,PIZ00003  ,05-18-2015,2015-06-03,301367,SEA.F     ,1,EFDHV20L27T         ,4320,PC,
PLIC0025,PIZ00003  ,05-18-2015,2015-06-03,301367,SEA.F     ,2,EFDHV11D65T         ,15360,PC,
PLIC0025,PIZ00003  ,05-18-2015,2015-06-03,301367,SEA.F     ,3,EFDHV15L27T         ,4800,PC,
PLIC0025,PIZ00003  ,05-18-2015,2015-06-03,301367,SEA.F     ,4,EFDHV25D65T         ,96000,PC,
PLIC0025,PIZ00003  ,05-18-2015,2015-06-03,301367,SEA.F     ,5,EFDHV5D65T          ,4320,PC,
