PO NBR,Supplier,Order date,Due Date,Buyer,Bill To,Remarks,Line,Item  Number,QtyOrder,UM
PC170289,PIZ00003  ,06-21-2017,1970-01-01,301367,00038274,SEA.F     ,1,LDAHV12DH5T         ,20000,PC,
PC170289,PIZ00003  ,06-21-2017,1970-01-01,301367,00038274,SEA.F     ,2,LDAHV12LH5T         ,5500,PC,
PC170289,PIZ00003  ,06-21-2017,1970-01-01,301367,00038274,SEA.F     ,3,LDAHV15DH5T         ,12000,PC,
PC170289,PIZ00003  ,06-21-2017,1970-01-01,301367,00038274,SEA.F     ,4,LDAHV15LH5T         ,3000,PC,
