PO NBR,Supplier,Order date,Due Date,Buyer,Remarks,Line,Item  Number,QtyOrder,UM
PLIC0044,PIZ00003  ,06-25-2015,,301367,SEA.F     ,1,EFDLV23L27L         ,408,PC,
PLIC0044,PIZ00003  ,06-25-2015,,301367,SEA.F     ,2,EFDLV25D65L         ,1080,PC,
PLIC0044,PIZ00003  ,06-25-2015,,301367,SEA.F     ,3,EFDLV11D65L         ,300,PC,
PLIC0044,PIZ00003  ,06-25-2015,,301367,SEA.F     ,4,EFDLV15D65L         ,2688,PC,
PLIC0044,PIZ00003  ,06-25-2015,,301367,SEA.F     ,5,EFDLV15L27L         ,204,PC,
PLIC0044,PIZ00003  ,06-25-2015,,301367,SEA.F     ,6,EFDLV20D65L         ,3072,PC,
PLIC0044,PIZ00003  ,06-25-2015,,301367,SEA.F     ,7,EFDLV20L27L         ,408,PC,
PLIC0044,PIZ00003  ,06-25-2015,,301367,SEA.F     ,8,EFDLV23D65L         ,3060,PC,
